Collection ID;Collection Name;Collection Description;Style Name;Gender;Style Key;Style Description;Prompt;Preview Image;Variations
artistic_makeup;Maquillage Artistique et Effets de Peau;20 maquillages créatifs, fantasy et spéciaux;Shadow makeup with moon symbol;g;makeup_shadow_moon;Makeup style featuring shadow makeup and crescent moon on forehead;While keeping exactly the same facial features, make it with shadow makeup and crescent moon on forehead.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/makeup_shadow_moon.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux longs lisses honey blonde;g;long_straight_honey_blonde;Cheveux longs lisses, couleur honey blonde;Make the hair long, straight, and honey blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/long_straight_honey_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Carré court chestnut brown;g;short_bob_chestnut_brown;Carré court, couleur chestnut brown;Make the hair short bob cut, and chestnut brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/short_bob_chestnut_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Boucles naturelles dark auburn;g;natural_curls_dark_auburn;Boucles naturelles, couleur dark auburn;Make the hair medium-length with natural curls, and dark auburn.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/natural_curls_dark_auburn.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coupe pixie platinum blonde;g;pixie_cut_platinum_blonde;Coupe pixie, couleur platinum blonde;Make the hair pixie cut, and platinum blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/pixie_cut_platinum_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux ondulés caramel brown;g;wavy_hair_caramel_brown;Cheveux ondulés, couleur caramel brown;Make the hair wavy and shoulder-length, and caramel brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/wavy_hair_caramel_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Afro volumineux jet black;g;afro_hair_jet_black;Afro volumineux, couleur jet black;Make the hair voluminous afro, and jet black.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/afro_hair_jet_black.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux lisses avec frange ash blonde;g;straight_with_bangs_ash_blonde;Cheveux lisses avec frange, couleur ash blonde;Make the hair straight with blunt bangs, and ash blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/straight_with_bangs_ash_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Chignon haut dark brown;g;high_bun_dark_brown;Chignon haut, couleur dark brown;Make the hair sleek high bun, and dark brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/high_bun_dark_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Dreadlocks longues copper red;g;long_dreadlocks_copper_red;Dreadlocks longues, couleur copper red;Make the hair long thick dreadlocks, and copper red.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/long_dreadlocks_copper_red.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coupe courte homme silver grey;g;short_mens_cut_silver_grey;Coupe courte homme, couleur silver grey;Make the hair short classic men's cut, and silver grey.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/short_mens_cut_silver_grey.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux mi-longs en dégradé sandy blonde;g;layered_medium_sandy_blonde;Cheveux mi-longs en dégradé, couleur sandy blonde;Make the hair medium-length with soft layers, and sandy blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/layered_medium_sandy_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Tresses africaines dark burgundy;g;box_braids_dark_burgundy;Tresses africaines, couleur dark burgundy;Make the hair long box braids, and dark burgundy.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/box_braids_dark_burgundy.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Queue de cheval haute strawberry blonde;g;high_ponytail_strawberry_blonde;Queue de cheval haute, couleur strawberry blonde;Make the hair sleek high ponytail, and strawberry blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/high_ponytail_strawberry_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux crêpés reddish brown;g;frizzy_hair_reddish_brown;Cheveux crêpés, couleur reddish brown;Make the hair frizzy and voluminous, and reddish brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/frizzy_hair_reddish_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coupe mulet golden copper;g;mullet_cut_golden_copper;Coupe mulet, couleur golden copper;Make the hair retro mullet cut, and golden copper.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/mullet_cut_golden_copper.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Dégradé homme light brown;g;fade_cut_light_brown;Dégradé homme, couleur light brown;Make the hair clean fade cut, and light brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/fade_cut_light_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Chignon flou bas light ash blonde;g;messy_low_bun_light_ash_blonde;Chignon flou bas, couleur light ash blonde;Make the hair messy low bun, and light ash blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/messy_low_bun_light_ash_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coiffure rétro années 60 champagne blonde;g;retro_60s_champagne_blonde;Coiffure rétro années 60, couleur champagne blonde;Make the hair voluminous 60s retro updo, and champagne blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/retro_60s_champagne_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Buzz cut light grey;g;buzz_cut_light_grey;Buzz cut, couleur light grey;Make the hair very short buzz cut, and light grey.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/buzz_cut_light_grey.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Shag effilé copper blonde;g;shag_cut_copper_blonde;Shag effilé, couleur copper blonde;Make the hair messy shag cut with layers and texture, and copper blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/shag_cut_copper_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;French twist glossy brunette;g;french_twist_glossy_brunette;French twist, couleur glossy brunette;Make the hair classic French twist, and glossy brunette.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/french_twist_glossy_brunette.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coupe loup icy lavender;g;wolf_cut_icy_lavender;Coupe loup, couleur icy lavender;Make the hair modern wolf cut with layered volume, and icy lavender.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/wolf_cut_icy_lavender.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Tresses collées dark chocolate brown;g;cornrows_dark_chocolate_brown;Tresses collées, couleur dark chocolate brown;Make the hair neat cornrows, and dark chocolate brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/cornrows_dark_chocolate_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coupe émo black with purple highlights;g;emo_cut_black_with_purple_highlights;Coupe émo, couleur black with purple highlights;Make the hair emo cut with long side bangs, and black with purple highlights.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/emo_cut_black_with_purple_highlights.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coiffure victorienne light chestnut;g;victorian_updo_light_chestnut;Coiffure victorienne, couleur light chestnut;Make the hair elegant Victorian updo with curls, and light chestnut.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/victorian_updo_light_chestnut.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux gaufrés pearl blonde;g;crimped_hair_pearl_blonde;Cheveux gaufrés, couleur pearl blonde;Make the hair long and crimped, and pearl blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/crimped_hair_pearl_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Undercut stylisé silver blue;g;stylized_undercut_silver_blue;Undercut stylisé, couleur silver blue;Make the hair stylized undercut with volume on top, and silver blue.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/stylized_undercut_silver_blue.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Double chignons pastel pink;g;space_buns_pastel_pink;Double chignons, couleur pastel pink;Make the hair double space buns, and pastel pink.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/space_buns_pastel_pink.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Tresse en épi sun-kissed blonde;g;fishtail_braid_sun-kissed_blonde;Tresse en épi, couleur sun-kissed blonde;Make the hair long fishtail braid, and sun-kissed blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/fishtail_braid_sun-kissed_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Bob plongeant warm mahogany;g;angled_bob_warm_mahogany;Bob plongeant, couleur warm mahogany;Make the hair angled bob cut, and warm mahogany.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/angled_bob_warm_mahogany.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Coiffure slick back dark espresso;g;slick_back_dark_espresso;Coiffure slick back, couleur dark espresso;Make the hair slicked back neatly, and dark espresso.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/slick_back_dark_espresso.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Wet look sand blonde;g;wet_look_sand_blonde;Wet look, couleur sand blonde;Make the hair styled in a wet look, and sand blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/wet_look_sand_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Tonsure moderne dark ash;g;modern_shave_dark_ash;Tonsure moderne, couleur dark ash;Make the hair shaved with geometric patterns, and dark ash.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/modern_shave_dark_ash.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Chignon tressé cinnamon brown;g;braided_bun_cinnamon_brown;Chignon tressé, couleur cinnamon brown;Make the hair braided bun, and cinnamon brown.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/braided_bun_cinnamon_brown.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Pompadour féminin auburn red;g;female_pompadour_auburn_red;Pompadour féminin, couleur auburn red;Make the hair voluminous pompadour, and auburn red.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/female_pompadour_auburn_red.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Cheveux mi-attachés light golden blonde;g;half_up_light_golden_blonde;Cheveux mi-attachés, couleur light golden blonde;Make the hair styled half-up with loose strands, and light golden blonde.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/half_up_light_golden_blonde.jpg;1
hairstyles;Collection Coupes de Cheveux;20 styles capillaires combinant coupe et couleur;Queue basse graphite black;g;low_ponytail_graphite_black;Queue basse, couleur graphite black;Make the hair low ponytail with middle part, and graphite black.;https://leeveostockage.s3.eu-west-3.amazonaws.com/style/low_ponytail_graphite_black.jpg;1
